"scenario","simple_difference","rebar_x1","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"aligned",0.370275878536855,-0.144663420954623,0.0691760368164115,0.0758981946257702,0.191812864568455,0.181633763025132,0,0.370275878536855,0.301099841720443,1.22188076214073,1.19284864192515,0.0441884016342548,0.773940703751157,0.314369551349532,0.394045366704575,0.0168601032607218,0.0329069175857661,0.50920245398773,163,837,0.163,326,163,674,674,222
"unrelated",-0.0632860040701159,-0.459728127362971,-0.0850608758692196,-0.0671736306064777,-0.0637266297008369,-0.0601903431611115,0,-0.0632860040701159,0.0217748717991037,1.1533181066977,1.08124247382128,0.0905697440609042,0.504229745664069,0.293219425633288,-0.0385022594965646,0.319675078465367,0.165019362103144,0.412371134020619,194,806,0.194,388,194,612,612,222
"opposite",-0.47130148726047,-1.14345135006265,-0.143503208453041,-0.202603160153721,-0.167421386968557,-0.177248223945242,0,-0.47130148726047,-0.327798278807429,1.23571543124883,1.13626633837052,0.167032795714984,0.625370796081077,0.383776872717245,-0.40766527117658,0.126777027741299,0.105106788327126,0.502762430939227,181,819,0.181,362,181,638,638,222
"aligned",0.136322414758477,-0.327327129676054,-0.0116743763619951,-0.0881326463192913,-0.045384053435675,-0.0624551193856442,0,0.136322414758477,0.147996791120472,1.17454067139758,1.07348295584645,0.112511295039676,0.592624265019986,0.355388122614459,0.426738864818062,-0.0360700786297533,0.0604769919820508,0.547738693467337,199,801,0.199,398,199,602,602,223
"unrelated",-0.0434935834703902,-0.295147478278093,-0.0261083085153047,-0.0499535222387537,-0.0118659606848091,-0.0205054288714168,0,-0.0434935834703902,-0.0173852749550855,1.09444266683281,1.11808487681986,0.0927015816988578,0.579691373057431,0.376509995165766,-0.03576459748608,0.461020940253143,0.108871355226731,0.508982035928144,167,833,0.167,334,167,666,666,223
"opposite",-0.200441166854924,-0.719520250044807,0.009284203604064,0.0318941862949537,0.00278345969496325,0.0128455353065789,0,-0.200441166854924,-0.209725370458988,1.1292334477109,1.14930464923112,0.0817992683980389,0.574564378464034,0.310849613137475,-0.381331314137863,-0.00612459533861661,0.144883372877016,0.536458333333333,192,808,0.192,384,192,616,616,223
"aligned",0.266593987511168,-0.191121018817561,0.0181039078690653,-0.0583232445888966,-0.00152187894405073,-0.0253526927454178,0,0.266593987511168,0.248490079642102,1.19292255160833,1.04509554890596,0.0888610686490506,0.614263026618166,0.316471187248225,0.446932001164024,0.231400996757673,0.0708871983907354,0.522988505747126,174,826,0.174,348,174,652,652,224
"unrelated",0.196509959432776,-0.120478096490314,0.232188917655959,0.119502513649656,0.207305615992739,0.156958324798193,0,0.196509959432776,-0.0356789582231821,1.03933279712766,1.11772091413025,0.0954092156903672,0.455826628863552,0.376149071339516,0.0524536044998601,0.54811844158545,0.156570158502957,0.44,175,825,0.175,350,175,650,650,224
"opposite",-0.301385281647444,-0.854359724241294,-0.0963740293475902,-0.0941116522016383,-0.065943431270333,-0.0650649263803097,0,-0.301385281647444,-0.205011252299854,1.16175617085864,1.11971231967544,0.0640997435583728,0.530092223705225,0.425447298367925,-0.448961249067176,0.0964887299267917,0.018794482485025,0.455555555555556,180,820,0.18,360,180,640,640,224
"aligned",0.295298693129973,-0.272613926692139,0.0115938566627248,-0.108292209649668,0.0132822628923266,-0.00499052699964882,0,0.295298693129973,0.283704836467248,1.22276853065447,1.1715900558672,0.0815366978986189,0.590802974109019,0.434585156068635,0.506361373358724,0.0456589982359366,0.225901093210805,0.531578947368421,190,810,0.19,380,190,620,620,225
"unrelated",0.14625462806733,-0.315603445183754,0.0613149522357162,0.00596829559152478,0.0772675745151969,0.0536211149628424,0,0.14625462806733,0.0849396758316135,1.14074157710369,1.08592464599174,0.0932396345798151,0.572827510063467,0.399576268875817,0.049193783407422,0.470265190352139,-0.0511122405475252,0.512562814070352,199,801,0.199,398,199,602,602,225
"opposite",-0.0754224222335652,-0.600334784391502,0.114904124084264,0.0606879515628364,0.120428822160389,0.0963723643111652,0,-0.0754224222335652,-0.19032654631783,1.15080247828366,1.25606565750906,0.132330018609578,0.583086794292769,0.278978653510868,-0.427096120353454,0.00958748992173571,0.116084666801099,0.502702702702703,185,815,0.185,370,185,630,630,225
"aligned",0.425032104613333,-0.0793674232000871,0.205568407825288,0.212437632360578,0.255698327892239,0.251782492570143,0,0.425032104613333,0.219463696788045,1.2186947734017,1.02485085574731,0.105327366597173,0.640599740675453,0.385224048130671,0.40536204753961,-0.0394449965530478,0.0680765103770448,0.521739130434783,161,839,0.161,322,161,678,678,226
"unrelated",0.151513123076628,-0.428778077906982,0.11127736982185,0.0972075162828378,0.189945565241037,0.182004837414285,0,0.151513123076628,0.0402357532547781,1.14069668621933,1.1575204765495,0.0919144815625481,0.541431444427828,0.298505600331572,-0.106632349170278,0.374476207102922,0.0553675615847262,0.481675392670157,191,809,0.191,382,191,618,618,226
"opposite",-0.298019602876228,-0.845452003207119,-0.0302463025559791,-0.106771249799141,-0.0957424223229036,-0.0983618733144197,0,-0.298019602876228,-0.267773300320249,1.24832543829269,1.20163975154877,0.0509198172389055,0.651345006026716,0.379670385898959,-0.402392084312962,-0.105424019018967,-0.077038951304718,0.491228070175439,171,829,0.171,342,171,658,658,226
"aligned",0.276232545401776,-0.23416633928011,0.0238729829779322,0.00725618289404983,0.0771727986784842,0.0701442791758051,0,0.276232545401776,0.252359562423844,1.2695673549056,1.06372942824023,0.0525830607211277,0.698236807442535,0.405648037652992,0.451677789115127,0.0147727726790283,0.080247452629056,0.543147208121827,197,803,0.197,394,197,606,606,227
"unrelated",-0.0914262459263037,-0.591192300091048,-0.118132531571189,-0.208456155756627,-0.117583646872712,-0.150046879163149,0,-0.0914262459263037,0.0267062856448854,1.27681933900834,1.09847990544832,0.0865734449302544,0.597933406578903,0.388789714796219,0.0653070225920651,0.412340428664077,0.165712795749988,0.538461538461538,208,792,0.208,416,208,584,584,227
"opposite",-0.0365061780692459,-0.545420302112214,0.201241048760118,0.1318525487205,0.133105367948761,0.1291262708796,0,-0.0365061780692459,-0.237747226829364,1.11760929211266,1.18249388100021,0.150716943624297,0.555462373013599,0.281775333129007,-0.329396668117579,0.0523171654027148,0.076843792312939,0.53,200,800,0.2,400,200,600,600,227
"aligned",0.433602731401052,0.0531928874322972,0.348088739462655,0.223314767967346,0.282808974548212,0.278265453558856,0,0.433602731401052,0.0855139919383972,1.13065482757762,1.09050175864353,0.0440591045600081,0.458324886041081,0.342316210244871,0.428055785377371,0.0791025424279057,-0.0222839925525687,0.515527950310559,161,839,0.161,322,161,678,678,228
"unrelated",0.102353407667257,-0.432846297373752,0.0432608023008293,0.0419754700149695,0.0485195710814976,0.0465012216099558,0,0.102353407667257,0.0590926053664279,1.14672718896234,1.21886032724127,0.0812371709116926,0.696391223811603,0.408471477929883,0.129565142837878,0.51945673294052,-0.0112952621677296,0.488235294117647,170,830,0.17,340,170,660,660,228
"opposite",-0.315575799425724,-0.849975711983924,-0.135110594704105,-0.162461860384199,-0.150472200051361,-0.15733542619669,0,-0.315575799425724,-0.180465204721619,1.21974779248065,1.05159392865302,0.122086397530466,0.63274685519958,0.307695294592946,-0.412462907756466,0.00534729277054178,0.190861084217926,0.497005988023952,167,833,0.167,334,167,666,666,228
"aligned",0.209047561243152,-0.392836725384056,-0.0741494015648664,-0.0906885591272567,0.0973367613029592,0.0532257370660337,0,0.209047561243152,0.283196962808018,1.23353637942184,1.14959715680203,0.0829333747932848,0.598368626262805,0.238701617915552,0.284494764541531,0.0199515866398301,0.105046714626568,0.488636363636364,176,824,0.176,352,176,648,648,229
"unrelated",0.0450778926184631,-0.420120291963848,0.0221083020580883,-0.0283404911705966,0.0322403896247578,0.0211921937356913,0,0.0450778926184631,0.0229695905603747,1.08606158312368,1.09905798103961,0.0330128250022003,0.51811865003273,0.38255801143292,0.162820619855401,0.35639413267193,0.0701736613095054,0.475308641975309,162,838,0.162,324,162,676,676,229
"opposite",-0.174291376096338,-0.738984355774156,-0.00166377708107866,0.0463380277865757,0.0088060282931707,0.0186950324525059,0,-0.174291376096338,-0.172627599015259,1.23756467882958,1.15535042391671,0.119834750660486,0.51159421030946,0.310687922445449,-0.427999992436856,0.0299407565187154,-0.00587708420763357,0.48469387755102,196,804,0.196,392,196,608,608,229
"aligned",0.416321047168228,-0.137905225001599,0.144411140346897,0.0672086502283441,0.211992628663481,0.17489113331069,0,0.416321047168228,0.271909906821331,1.16468956735641,1.16112543897782,0.0838033564041967,0.648715928241609,0.312923527771453,0.341001703772758,0.0336740152251902,0.0497601098653379,0.55026455026455,189,811,0.189,378,189,622,622,230
"unrelated",0.223899516466662,-0.389292760950037,0.266839299841837,0.196055695361096,0.356138875428034,0.340532053747357,0,0.223899516466662,-0.042939783375175,1.23601900463721,1.11540247593283,0.096326906487074,0.506539523252106,0.398788145559041,-0.0865706862414165,0.438022208959737,0.0315867735604493,0.4321608040201,199,801,0.199,398,199,602,602,230
"opposite",-0.23763978517206,-0.755857850791254,-0.0424893500362441,-0.144597351400505,-0.148013042112827,-0.148173742619212,0,-0.23763978517206,-0.195150435135816,1.16086477901368,1.00441818130889,0.0726730829672499,0.560322921132609,0.306580621372289,-0.351880982999432,0.091532623667904,0.130055581122955,0.496932515337423,163,837,0.163,326,163,674,674,230
"aligned",0.46587909393761,-0.111124953786498,0.267326079932878,0.181366135376735,0.205349089248244,0.195207617019916,0,0.46587909393761,0.198553014004733,1.17279384388345,1.28102659786103,0.0565929695137306,0.490317209488581,0.424250827714611,0.404553341516839,-0.12861544255905,0.208269200707282,0.488888888888889,180,820,0.18,360,180,640,640,231
"unrelated",-0.036278247171548,-0.554178283820977,0.110694583064665,0.0313783512940543,0.0629037121641811,0.0575055093969767,0,-0.036278247171548,-0.146972830236213,1.16999957385467,1.05290919863819,0.111582379509741,0.523346407129831,0.376787348502378,-0.00457470966968041,0.483013962849944,0.0192788754750362,0.53804347826087,184,816,0.184,368,184,632,632,231
"opposite",-0.346085270442834,-0.784560627435275,-0.224218344543446,-0.174201738021908,-0.17161778004028,-0.169919813317973,0,-0.346085270442834,-0.121866925899387,1.13290890412693,1.09454390882161,0.0156427503598049,0.412277875560907,0.362734286119274,-0.487025668494197,0.065206807860468,0.0506511059781527,0.491803278688525,183,817,0.183,366,183,634,634,231
"aligned",0.336258589270619,-0.106137388794394,0.184066491567913,0.0267276551678067,0.137542437945897,0.100101112134487,0,0.336258589270619,0.152192097702706,1.1045352431766,1.13145311328926,0.0860730648086467,0.491127451787868,0.415598060589751,0.469923214240781,-0.117418866192147,0.0927507133499911,0.515,200,800,0.2,400,200,600,600,232
"unrelated",0.145610907157631,-0.366823632591062,0.0895176109387638,0.0788169383472705,0.18199124073578,0.134690424402963,0,0.145610907157631,0.0560932962188667,1.25601913168282,1.1033509057875,0.113602950137989,0.611304290318745,0.274344096741157,-0.0235538262150908,0.383785369242874,0.0961023671133517,0.530927835051546,194,806,0.194,388,194,612,612,232
"opposite",-0.242804564749203,-0.75031643224394,-0.0206601524610691,-0.0233973221558417,-0.0400672093984573,-0.0421191609439234,0,-0.242804564749203,-0.222144412288133,1.11899865686098,1.124165728776,0.0844278152313453,0.525447649247353,0.25360847341157,-0.385847963154347,-0.0435432144527272,-0.018045657426866,0.481283422459893,187,813,0.187,374,187,626,626,232
"aligned",0.230414268641825,-0.0791969994061002,0.101687156195171,0.00972453705937453,0.0943702460722929,0.061835432305746,0,0.230414268641825,0.128727112446654,1.09614369626347,1.09134854956083,0.0334680747313364,0.612088532695888,0.343694541199334,0.486742495438482,-0.0653441771551579,-0.0347357089664915,0.53125,160,840,0.16,320,160,680,680,233
"unrelated",0.281749414344051,-0.170627601135384,0.234732737647486,0.226341132577227,0.298279101133202,0.290479809601814,0,0.281749414344051,0.0470166766965649,1.07184436572989,1.1663899349008,0.0752643687195372,0.566290546419773,0.525412815000633,-0.0726461935462248,0.554857071969888,-0.015524160518228,0.49112426035503,169,831,0.169,338,169,662,662,233
"opposite",-0.069988582405289,-0.597003263352718,0.148421007464661,0.262397652748684,0.0962564412472875,0.115029539481693,0,-0.069988582405289,-0.21840958986995,1.15320594599203,1.02505631720934,0.0917260620924362,0.51689128239685,0.216531671411577,-0.334130222190963,-0.0324196152334827,0.0695647266474517,0.5,174,826,0.174,348,174,652,652,233
"aligned",0.461696543421408,0.00521336871284589,0.235775636793678,0.17042039028489,0.271355184156351,0.253663290958612,0,0.461696543421408,0.225920906627731,1.25331870631167,1.26715328699515,0.0755843184637884,0.649721231964565,0.39344268810744,0.46168114146291,0.16855335650929,0.0969210679726818,0.471910112359551,178,822,0.178,356,178,644,644,234
"unrelated",0.254834305530716,-0.159573794098732,0.335836536718181,0.282456660873062,0.284434613644891,0.287205936116624,0,0.254834305530716,-0.0810022311874651,1.17786776448765,1.2166179821456,0.137692549016005,0.675780753058536,0.334753628787505,0.0191334160726656,0.419631738571324,0.0975911149249206,0.48469387755102,196,804,0.196,392,196,608,608,234
"opposite",-0.138437908441402,-0.638763511146382,-0.00347996787119456,0.0259737361271286,0.100463142757714,0.0610188020722035,0,-0.138437908441402,-0.134957940570207,1.13456352861108,1.06918661578352,0.0427129237727117,0.514753955110484,0.419539817708087,-0.469973074718674,-0.0347126424215714,-0.173651006227351,0.513157894736842,152,848,0.152,304,152,696,696,234
"aligned",0.406149415320334,-0.18666113744093,0.138140301237939,0.0440908419794942,0.130653770035325,0.12624675738061,0,0.406149415320334,0.268009114082395,1.16691784668792,1.08937162118539,0.112961809103684,0.556981931694681,0.377709440980006,0.42079475820234,0.072789712613588,0.0276585099784181,0.5625,192,808,0.192,384,192,616,616,235
"unrelated",0.0089438742263006,-0.557969278576067,0.0393355588025298,0.0773266811204775,0.0478257363212396,0.0590695105613129,0,0.0089438742263006,-0.0303916845762292,1.29474182910817,1.11877171429614,0.0404717382009442,0.646831857192294,0.272604207708884,-0.111681760898898,0.269484370976444,0.125508081126212,0.516129032258065,186,814,0.186,372,186,628,628,235
"opposite",0.0728296530802515,-0.372616414334473,0.223687484129879,0.299115373163776,0.219634010125672,0.241539386930274,0,0.0728296530802515,-0.150857831049628,1.18375342787122,1.12431426785049,0.0884548422640866,0.440811859038965,0.299434546144328,-0.442318699726887,-0.100523743727417,0.183604136822092,0.412087912087912,182,818,0.182,364,182,636,636,235
"aligned",0.013282285253538,-0.405113191708078,-0.153321976585415,-0.264183756309515,-0.159736567965154,-0.189183500012473,0,0.013282285253538,0.166604261838953,1.05705011903117,1.10612944104887,0.0246634521236679,0.551664570263137,0.252622748103296,0.330796145448585,-0.00357305836076522,0.117944221375894,0.486187845303867,181,819,0.181,362,181,638,638,236
"unrelated",0.00651433278814633,-0.471753824542032,0.086444472730953,-0.093735943594525,-0.0435072499048872,-0.0512759572000911,0,0.00651433278814633,-0.0799301399428067,1.19086208062136,1.19657609477795,0.100641714291361,0.604147880348135,0.265527174141641,0.192279185682042,0.404893726252087,0.136523699097897,0.519553072625698,179,821,0.179,358,179,642,642,236
"opposite",0.0654659960378073,-0.165226167978117,0.134373363670757,0.131787987209132,0.172345274870805,0.156865967211645,0,0.0654659960378073,-0.06890736763295,1.24785495714313,1.05458099566811,0.120188828801131,0.555568199874793,0.453914750381554,-0.548871822828885,0.045553636353453,0.145671925910561,0.573099415204678,171,829,0.171,342,171,658,658,236
"aligned",0.342665160377139,-0.0239978599031031,0.183449172837083,0.123058340050318,0.224399200168419,0.210640709225658,0,0.342665160377139,0.159215987540055,1.10171574634538,1.14695237036134,0.0749863048521893,0.624835106425265,0.322333306528992,0.368690952012758,0.130960549806931,0.184778614959923,0.515923566878981,157,843,0.157,314,157,686,686,237
"unrelated",0.155534262790139,-0.259666707835454,0.124978150212716,0.115153714779111,0.147538719218418,0.136958064579972,0,0.155534262790139,0.0305561125774237,1.08386974989247,1.11100067473185,0.128850915838735,0.541851197975482,0.419500265198305,0.00233688132789714,0.491641204425868,0.105578044304675,0.516129032258065,186,814,0.186,372,186,628,628,237
"opposite",0.169562075056586,-0.267995268761507,0.296434821148118,0.355245671335166,0.301608941687132,0.304439758275608,0,0.169562075056586,-0.126872746091532,1.18551936495859,1.11809045318262,0.141006936116801,0.403453422699157,0.298118492224406,-0.487405926480065,-0.0839112762987829,0.0237698298080454,0.508571428571429,175,825,0.175,350,175,650,650,237
"aligned",0.296060365949705,-0.184248025650052,0.131223809197302,0.0600885115211636,0.156022720955064,0.141899430966944,0,0.296060365949705,0.164836556752403,1.07841012544544,1.10244577906406,0.0623216430094598,0.56118255314375,0.268188757738779,0.339213757845178,-0.16140051481509,0.155350440526082,0.511904761904762,168,832,0.168,336,168,664,664,238
"unrelated",0.097091619737777,-0.41785599619614,0.0581811441203431,-0.0971718995915828,0.04611516005064,0.0221806012064709,0,0.097091619737777,0.038910475617434,1.18599834979086,1.15036238674457,0.0649616714968674,0.628664666736462,0.368438497627393,-0.00287344965737411,0.471604188055639,0.209003332734317,0.445652173913043,184,816,0.184,368,184,632,632,238
"opposite",-0.14409287427001,-0.581047444324113,0.0610196105264132,0.0662560935870616,0.0779611224588142,0.0687027808032546,0,-0.14409287427001,-0.205112484796424,1.15155884015655,0.988545331988743,0.112255321816891,0.575605208903667,0.418294490071891,-0.47412086108009,0.0114378354321078,0.247139126240732,0.426966292134831,178,822,0.178,356,178,644,644,238
"aligned",0.427319168634648,-0.0683273843607932,0.178055300612872,0.091997246230253,0.178595103517185,0.176520829408589,0,0.427319168634648,0.249263868021777,1.15103107481225,1.00999289757056,0.113964832344267,0.773906262440047,0.416024029445264,0.457801257805937,-0.135984256424774,0.165008016059833,0.481675392670157,191,809,0.191,382,191,618,618,239
"unrelated",0.0716716830011227,-0.432532329483168,0.0886716190707303,0.061605843739458,0.132911344072388,0.129145528703493,0,0.0716716830011227,-0.0169999360696076,1.20456163326455,1.15674403486391,0.0273881350016527,0.435885892503043,0.315426940778877,-0.0378635691755509,0.452590887681382,0.0910762070420422,0.487684729064039,203,797,0.203,406,203,594,594,239
"opposite",-0.262472898433601,-0.715124998519898,-0.156122922880236,-0.079450142615688,-0.095948802057217,-0.0942135809772376,0,-0.262472898433601,-0.106349975553365,1.15032229009837,1.10232355973646,0.0681968639693756,0.412079540454929,0.254667571441428,-0.393836551076646,-0.0302031998856396,0.027584779764737,0.455445544554455,202,798,0.202,404,202,596,596,239
"aligned",0.311246385278201,-0.0411913121815625,0.184110302406998,0.0544390784124111,0.163394378521524,0.142628943095434,0,0.311246385278201,0.127136082871203,1.04207124162652,1.27448578938334,0.104247694649462,0.517480963330368,0.295912370882318,0.435239691069789,0.0253677306223587,0.108606427607954,0.526595744680851,188,812,0.188,376,188,624,624,240
"unrelated",0.151737368221266,-0.318832289507569,0.136429322680222,0.184616378545285,0.192711978280799,0.190272791654232,0,0.151737368221266,0.0153080455410444,1.17774457356014,1.17822970431446,0.0826968310437496,0.587537878056535,0.306655291122024,-0.0976630927359364,0.41438646163479,0.131431204434761,0.52,200,800,0.2,400,200,600,600,240
"opposite",-0.15911753433623,-0.841161633065806,0.165091288500196,0.113263944853744,0.132070475004608,0.127271366456745,0,-0.15911753433623,-0.324208822836426,1.24446904487289,1.14089540994254,0.1753947401156,0.609366340988265,0.364918301536971,-0.40741746303233,0.00358723378193572,0.0330622543884374,0.513661202185792,183,817,0.183,366,183,634,634,240
"aligned",0.106682865439132,-0.213791958035801,-0.058948601835215,-0.12500943366773,-0.0263995090677477,-0.0482446401456437,0,0.106682865439132,0.165631467274347,1.27993837875564,1.23230520829074,0.0876246619514434,0.64581044814213,0.383566273807128,0.513967012358381,0.087613414641269,0.116857680193276,0.525714285714286,175,825,0.175,350,175,650,650,241
"unrelated",0.188602986226334,-0.315226514309741,0.0739674077039641,-0.0464957415110684,0.0900379493277511,0.0768881953298162,0,0.188602986226334,0.11463557852237,1.15872638310227,1.11929835001299,0.104551481717265,0.616766660120004,0.350932886612964,0.0894537569232962,0.412561101120491,0.00925366372626153,0.502824858757062,177,823,0.177,354,177,646,646,241
"opposite",-0.0906661367453944,-0.565904242319509,0.0247297949526958,0.0819303736210349,0.0782624877465886,0.0679691600873662,0,-0.0906661367453944,-0.11539593169809,1.07901559782224,1.18054461264909,0.143262528834185,0.495027655872991,0.147772063226527,-0.332988073768818,0.0397598280013774,0.146663439277896,0.513661202185792,183,817,0.183,366,183,634,634,241
"aligned",0.287716306340833,-0.166666355839179,0.168120451309294,0.072160288863041,0.148280836568904,0.130917066801826,0,0.287716306340833,0.119595855031538,1.23964111640583,1.0792195530005,0.103933096588986,0.553583775729702,0.314260167047789,0.392789978818062,-0.0215366625280181,0.0833128450772555,0.469387755102041,196,804,0.196,392,196,608,608,242
"unrelated",0.178478073979106,-0.337686110319047,0.167445205112806,0.171483386479466,0.107220212443374,0.112022860594688,0,0.178478073979106,0.0110328688662999,1.10963938171212,1.129447629826,0.107776299086478,0.575499619737615,0.230246186641515,0.13624365033244,0.266483234684716,0.197679873568876,0.537234042553192,188,812,0.188,376,188,624,624,242
"opposite",-0.211714354254018,-0.77132002502454,0.0129173265560097,-0.0296354681035894,0.0247009943257563,0.0226241543275446,0,-0.211714354254018,-0.224631680810028,1.27345497524781,1.15712412437555,0.120451669009826,0.659900555773259,0.335454033789256,-0.433814199515601,0.0776395490937379,0.157306992411338,0.458333333333333,168,832,0.168,336,168,664,664,242
"aligned",0.180830893428901,-0.304990447717402,-0.0679510438197011,-0.191394501573378,-0.0422040606333617,-0.0691638893516389,0,0.180830893428901,0.248781937248602,1.20476684210759,1.14723995188515,0.0403412235753447,0.583221119996803,0.361017434687785,0.49255849082939,-0.082070245747293,0.00554031160079549,0.482352941176471,170,830,0.17,340,170,660,660,243
"unrelated",0.177094232198798,-0.286982128555676,0.255496908408121,0.0684656126660274,0.154690541728951,0.120982529618402,0,0.177094232198798,-0.0784026762093229,1.20585248026277,1.18414334048534,0.0867881015277194,0.471265779135889,0.291950891975387,0.0688049780289032,0.440121394118233,0.235407014393202,0.478494623655914,186,814,0.186,372,186,628,628,243
"opposite",-0.195710439711045,-0.828889219572776,0.051422019358401,-0.0501497969553882,0.0645416877741076,0.0382069559644891,0,-0.195710439711045,-0.247132459069446,1.24118836754128,1.06106070939181,0.133480020984984,0.509829506581144,0.334006099272044,-0.444701512021588,0.0139295260423108,0.0972831497109017,0.508108108108108,185,815,0.185,370,185,630,630,243
"aligned",0.466321101447923,0.0912087357068137,0.323607312045207,0.314506699993966,0.343919810483258,0.347373974254049,0,0.466321101447923,0.142713789402716,1.24147922442397,1.14938005390231,0.153880857813758,0.601054422958798,0.36665641791743,0.431895625758219,0.0196012548407826,0.10667273789217,0.444444444444444,162,838,0.162,324,162,676,676,244
"unrelated",0.0451770341447326,-0.44885338007164,-0.0362637796720153,-0.0961566917099823,0.0119669736311181,-0.010813932953216,0,0.0451770341447326,0.0814408138167479,1.22733386018966,1.09033232525493,0.111008950985323,0.454985168319957,0.344979155030908,-0.0420908549907576,0.431023150922353,0.000199381505122489,0.5,180,820,0.18,360,180,640,640,244
"opposite",0.136674291599871,-0.209114824098204,0.215197197427331,0.149235466230199,0.229772422797252,0.209060029458547,0,0.136674291599871,-0.0785229058274599,1.08899371960344,1.08486296698963,0.10926267396125,0.472058109655146,0.288776212796162,-0.306754349995857,0.0607744680494584,0.0893580321369134,0.46448087431694,183,817,0.183,366,183,634,634,244
"aligned",0.186124383433303,-0.366081589261013,-0.0163685977508035,-0.172094241620401,-0.12443739181902,-0.12315658881296,0,0.186124383433303,0.202492981184107,1.15458561231512,1.0416721686085,0.112080406206745,0.529029770405214,0.470184665651199,0.539943008604021,0.0555488368497059,0.0794783216766306,0.490196078431373,204,796,0.204,408,204,592,592,245
"unrelated",0.167315419689618,-0.375521642705864,0.0832956741969924,0.106193743186782,0.156905856905057,0.137024175256903,0,0.167315419689618,0.0840197454926252,1.20275392141508,1.08590194451024,0.0714797368372864,0.532837221127538,0.45230311751427,-0.00458295055999472,0.540275998884788,0.00822029497907748,0.551351351351351,185,815,0.185,370,185,630,630,245
"opposite",-0.186774593435176,-0.754350949724413,0.0122516569699426,0.0242227825329165,0.0454083236759389,0.042368244536732,0,-0.186774593435176,-0.199026250405119,1.19783863853496,1.13543223924056,0.156667754267118,0.485538805877096,0.307657820533246,-0.378032127713342,0.0387666253220866,0.0467845499991266,0.53968253968254,189,811,0.189,378,189,622,622,245
"aligned",0.404197320464558,-0.0327640273788317,0.208584953084531,0.0811583499897879,0.137407351602982,0.12941699058095,0,0.404197320464558,0.195612367380027,1.11923992411178,1.05498633082775,0.0510728898586671,0.581380366470383,0.430630536020263,0.513967233227792,0.0959659554686932,0.214491267683147,0.4625,160,840,0.16,320,160,680,680,246
"unrelated",0.164939609626535,-0.19727152275744,0.173258281159307,0.190569603433242,0.161501561975743,0.171128229877414,0,0.164939609626535,-0.00831867153277156,1.27358835233237,1.05006149545187,0.125040826021151,0.550862338493402,0.224652104730438,-0.0420541922017299,0.311403902590128,0.0281891263166341,0.524064171122995,187,813,0.187,374,187,626,626,246
"opposite",-0.0234270005124962,-0.542725737936102,0.16517696843527,0.170835949269353,0.20567130701846,0.197388636443375,0,-0.0234270005124962,-0.188603968947766,1.21305978625212,1.19535325376484,0.142464400676031,0.537787309584968,0.334561589102536,-0.426611446074491,-0.033558561385756,0.0947487232744027,0.471428571428571,210,790,0.21,420,210,580,580,246
"aligned",0.312339275520637,-0.0382817097538115,0.189285702623832,0.0860642577481969,0.213837176312296,0.196948862454615,0,0.312339275520637,0.123053572896805,1.16068440204019,1.20020841167048,0.150577176249682,0.445759011895378,0.189692563538726,0.440990937454984,-0.0251729809412077,0.148181747741544,0.5,188,812,0.188,376,188,624,624,247
"unrelated",0.174197803446337,-0.309169230151263,0.245797594315673,0.156422994326392,0.168400314585093,0.159143878586764,0,0.174197803446337,-0.0715997908693358,1.20580076580926,1.09732343887603,0.0432782491632032,0.518120462855316,0.329522809431438,0.0688682670209781,0.47967285314566,0.0542691411942394,0.531073446327684,177,823,0.177,354,177,646,646,247
"opposite",-0.172228380176526,-0.71265058741351,0.0711853864790913,0.0288967569011705,0.0620404512587572,0.0642465195896422,0,-0.172228380176526,-0.243413766655617,1.11035062005555,1.03458096458489,0.03239327450457,0.572227329381386,0.366710973006973,-0.444659933615206,0.0162746174550377,0.014320409154775,0.548022598870056,177,823,0.177,354,177,646,646,247
"aligned",0.623689862085794,0.162030516511146,0.444549427198024,0.32126226364667,0.409730812165712,0.391607444011603,0,0.623689862085794,0.179140434887769,1.17215670041458,1.09669100639488,0.163947127835008,0.520986531791216,0.290307191118837,0.379187847267061,0.0208406721300208,0.286971605596846,0.515789473684211,190,810,0.19,380,190,620,620,248
"unrelated",0.0426070908954039,-0.412243708029249,-0.0147394292860452,0.0256949130543814,0.0453866967388347,0.0359468208622873,0,0.0426070908954039,0.0573465201814491,1.23214449458475,1.09445696311565,0.0826043477932486,0.643415620898917,0.241934176334532,-0.101943406766954,0.383285578827273,0.00784885404429103,0.528409090909091,176,824,0.176,352,176,648,648,248
"opposite",-0.378098686041816,-1.0188362498113,-0.0898070638947693,-0.0568113951364192,-0.172683802511373,-0.15118355036159,0,-0.378098686041816,-0.288291622147046,1.13441117057038,1.14154972946079,0.0885382823175728,0.529211010170401,0.30139409940002,-0.407334400749037,0.158918743853882,0.100459096775099,0.583333333333333,180,820,0.18,360,180,640,640,248
